#q_sq i k_sq z Re(fg) Im(fg)
1e-06 8 1e-06 -0.989401 0.907776 0
1e-06 8 1e-06 -0.944575 0.907776 0
1e-06 8 1e-06 -0.865631 0.907776 0
1e-06 8 1e-06 -0.755404 0.907776 0
1e-06 8 1e-06 -0.617876 0.907776 0
1e-06 8 1e-06 -0.458017 0.907776 0
1e-06 8 1e-06 -0.281604 0.907776 0
1e-06 8 1e-06 -0.0950125 0.907776 0
1e-06 8 1e-06 0.0950125 0.907776 0
1e-06 8 1e-06 0.281604 0.907776 0
1e-06 8 1e-06 0.458017 0.907776 0
1e-06 8 1e-06 0.617876 0.907776 0
1e-06 8 1e-06 0.755404 0.907776 0
1e-06 8 1e-06 0.865631 0.907776 0
1e-06 8 1e-06 0.944575 0.907776 0
1e-06 8 1e-06 0.989401 0.907776 0
1e-06 8 1.55052e-06 -0.989401 0.907775 0
1e-06 8 1.55052e-06 -0.944575 0.907775 0
1e-06 8 1.55052e-06 -0.865631 0.907775 0
1e-06 8 1.55052e-06 -0.755404 0.907775 0
1e-06 8 1.55052e-06 -0.617876 0.907775 0
1e-06 8 1.55052e-06 -0.458017 0.907775 0
1e-06 8 1.55052e-06 -0.281604 0.907775 0
1e-06 8 1.55052e-06 -0.0950125 0.907775 0
1e-06 8 1.55052e-06 0.0950125 0.907775 0
1e-06 8 1.55052e-06 0.281604 0.907775 0
1e-06 8 1.55052e-06 0.458017 0.907775 0
1e-06 8 1.55052e-06 0.617876 0.907775 0
1e-06 8 1.55052e-06 0.755404 0.907775 0
1e-06 8 1.55052e-06 0.865631 0.907775 0
1e-06 8 1.55052e-06 0.944575 0.907775 0
1e-06 8 1.55052e-06 0.989401 0.907775 0
1e-06 8 2.4041e-06 -0.989401 0.907775 0
1e-06 8 2.4041e-06 -0.944575 0.907775 0
1e-06 8 2.4041e-06 -0.865631 0.907775 0
1e-06 8 2.4041e-06 -0.755404 0.907775 0
1e-06 8 2.4041e-06 -0.617876 0.907775 0
1e-06 8 2.4041e-06 -0.458017 0.907775 0
1e-06 8 2.4041e-06 -0.281604 0.907775 0
1e-06 8 2.4041e-06 -0.0950125 0.907775 0
1e-06 8 2.4041e-06 0.0950125 0.907775 0
1e-06 8 2.4041e-06 0.281604 0.907775 0
1e-06 8 2.4041e-06 0.458017 0.907775 0
1e-06 8 2.4041e-06 0.617876 0.907775 0
1e-06 8 2.4041e-06 0.755404 0.907775 0
1e-06 8 2.4041e-06 0.865631 0.907775 0
1e-06 8 2.4041e-06 0.944575 0.907775 0
1e-06 8 2.4041e-06 0.989401 0.907775 0
1e-06 8 3.72759e-06 -0.989401 0.907774 0
1e-06 8 3.72759e-06 -0.944575 0.907774 0
1e-06 8 3.72759e-06 -0.865631 0.907774 0
1e-06 8 3.72759e-06 -0.755404 0.907774 0
1e-06 8 3.72759e-06 -0.617876 0.907774 0
1e-06 8 3.72759e-06 -0.458017 0.907774 0
1e-06 8 3.72759e-06 -0.281604 0.907774 0
1e-06 8 3.72759e-06 -0.0950125 0.907774 0
1e-06 8 3.72759e-06 0.0950125 0.907774 0
1e-06 8 3.72759e-06 0.281604 0.907774 0
1e-06 8 3.72759e-06 0.458017 0.907774 0
1e-06 8 3.72759e-06 0.617876 0.907774 0
1e-06 8 3.72759e-06 0.755404 0.907774 0
1e-06 8 3.72759e-06 0.865631 0.907774 0
1e-06 8 3.72759e-06 0.944575 0.907774 0
1e-06 8 3.72759e-06 0.989401 0.907774 0
1e-06 8 5.77969e-06 -0.989401 0.907773 0
1e-06 8 5.77969e-06 -0.944575 0.907773 0
1e-06 8 5.77969e-06 -0.865631 0.907773 0
1e-06 8 5.77969e-06 -0.755404 0.907773 0
1e-06 8 5.77969e-06 -0.617876 0.907773 0
1e-06 8 5.77969e-06 -0.458017 0.907773 0
1e-06 8 5.77969e-06 -0.281604 0.907773 0
1e-06 8 5.77969e-06 -0.0950125 0.907773 0
1e-06 8 5.77969e-06 0.0950125 0.907773 0
1e-06 8 5.77969e-06 0.281604 0.907773 0
1e-06 8 5.77969e-06 0.458017 0.907773 0
1e-06 8 5.77969e-06 0.617876 0.907773 0
1e-06 8 5.77969e-06 0.755404 0.907773 0
1e-06 8 5.77969e-06 0.865631 0.907773 0
1e-06 8 5.77969e-06 0.944575 0.907773 0
1e-06 8 5.77969e-06 0.989401 0.907773 0
1e-06 8 8.96151e-06 -0.989401 0.907771 0
1e-06 8 8.96151e-06 -0.944575 0.907771 0
1e-06 8 8.96151e-06 -0.865631 0.907771 0
1e-06 8 8.96151e-06 -0.755404 0.907771 0
1e-06 8 8.96151e-06 -0.617876 0.907771 0
1e-06 8 8.96151e-06 -0.458017 0.907771 0
1e-06 8 8.96151e-06 -0.281604 0.907771 0
1e-06 8 8.96151e-06 -0.0950125 0.907771 0
1e-06 8 8.96151e-06 0.0950125 0.907771 0
1e-06 8 8.96151e-06 0.281604 0.907771 0
1e-06 8 8.96151e-06 0.458017 0.907771 0
1e-06 8 8.96151e-06 0.617876 0.907771 0
1e-06 8 8.96151e-06 0.755404 0.907771 0
1e-06 8 8.96151e-06 0.865631 0.907771 0
1e-06 8 8.96151e-06 0.944575 0.907771 0
