#q_sq i k_sq z Re(w) Im(w)
1e-06 1 1.9307 -0.865631 -0.0807303 0
1e-06 1 1.9307 -0.755404 -0.0807303 0
1e-06 1 1.9307 -0.617876 -0.0807303 0
1e-06 1 1.9307 -0.458017 -0.0807303 0
1e-06 1 1.9307 -0.281604 -0.0807303 0
1e-06 1 1.9307 -0.0950125 -0.0807303 0
1e-06 1 1.9307 0.0950125 -0.0807303 0
1e-06 1 1.9307 0.281604 -0.0807303 0
1e-06 1 1.9307 0.458017 -0.0807303 0
1e-06 1 1.9307 0.617876 -0.0807303 0
1e-06 1 1.9307 0.755404 -0.0807303 0
1e-06 1 1.9307 0.865631 -0.0807303 0
1e-06 1 1.9307 0.944575 -0.0807303 0
1e-06 1 1.9307 0.989401 -0.0807303 0
1e-06 1 2.99358 -0.989401 -0.0533996 0
1e-06 1 2.99358 -0.944575 -0.0533996 0
1e-06 1 2.99358 -0.865631 -0.0533996 0
1e-06 1 2.99358 -0.755404 -0.0533996 0
1e-06 1 2.99358 -0.617876 -0.0533996 0
1e-06 1 2.99358 -0.458017 -0.0533996 0
1e-06 1 2.99358 -0.281604 -0.0533996 0
1e-06 1 2.99358 -0.0950125 -0.0533996 0
1e-06 1 2.99358 0.0950125 -0.0533996 0
1e-06 1 2.99358 0.281604 -0.0533996 0
1e-06 1 2.99358 0.458017 -0.0533996 0
1e-06 1 2.99358 0.617876 -0.0533996 0
1e-06 1 2.99358 0.755404 -0.0533996 0
1e-06 1 2.99358 0.865631 -0.0533996 0
1e-06 1 2.99358 0.944575 -0.0533996 0
1e-06 1 2.99358 0.989401 -0.0533996 0
1e-06 1 4.64159 -0.989401 -0.0337761 0
1e-06 1 4.64159 -0.944575 -0.0337761 0
1e-06 1 4.64159 -0.865631 -0.0337761 0
1e-06 1 4.64159 -0.755404 -0.0337761 0
1e-06 1 4.64159 -0.617876 -0.0337761 0
1e-06 1 4.64159 -0.458017 -0.0337761 0
1e-06 1 4.64159 -0.281604 -0.0337761 0
1e-06 1 4.64159 -0.0950125 -0.0337761 0
1e-06 1 4.64159 0.0950125 -0.0337761 0
1e-06 1 4.64159 0.281604 -0.0337761 0
1e-06 1 4.64159 0.458017 -0.0337761 0
1e-06 1 4.64159 0.617876 -0.0337761 0
1e-06 1 4.64159 0.755404 -0.0337761 0
1e-06 1 4.64159 0.865631 -0.0337761 0
1e-06 1 4.64159 0.944575 -0.0337761 0
1e-06 1 4.64159 0.989401 -0.0337761 0
1e-06 1 7.19686 -0.989401 -0.0190853 0
1e-06 1 7.19686 -0.944575 -0.0190853 0
1e-06 1 7.19686 -0.865631 -0.0190853 0
1e-06 1 7.19686 -0.755404 -0.0190853 0
1e-06 1 7.19686 -0.617876 -0.0190853 0
1e-06 1 7.19686 -0.458017 -0.0190853 0
1e-06 1 7.19686 -0.281604 -0.0190853 0
1e-06 1 7.19686 -0.0950125 -0.0190853 0
1e-06 1 7.19686 0.0950125 -0.0190853 0
1e-06 1 7.19686 0.281604 -0.0190853 0
1e-06 1 7.19686 0.458017 -0.0190853 0
1e-06 1 7.19686 0.617876 -0.0190853 0
1e-06 1 7.19686 0.755404 -0.0190853 0
1e-06 1 7.19686 0.865631 -0.0190853 0
1e-06 1 7.19686 0.944575 -0.0190853 0
1e-06 1 7.19686 0.989401 -0.0190853 0
1e-06 1 11.1588 -0.989401 -0.00882977 0
1e-06 1 11.1588 -0.944575 -0.00882976 0
1e-06 1 11.1588 -0.865631 -0.00882976 0
1e-06 1 11.1588 -0.755404 -0.00882976 0
1e-06 1 11.1588 -0.617876 -0.00882976 0
1e-06 1 11.1588 -0.458017 -0.00882976 0
1e-06 1 11.1588 -0.281604 -0.00882976 0
1e-06 1 11.1588 -0.0950125 -0.00882976 0
1e-06 1 11.1588 0.0950125 -0.00882976 0
1e-06 1 11.1588 0.281604 -0.00882976 0
1e-06 1 11.1588 0.458017 -0.00882976 0
1e-06 1 11.1588 0.617876 -0.00882976 0
1e-06 1 11.1588 0.755404 -0.00882976 0
1e-06 1 11.1588 0.865631 -0.00882976 0
1e-06 1 11.1588 0.944575 -0.00882976 0
1e-06 1 11.1588 0.989401 -0.00882977 0
1e-06 1 17.302 -0.989401 -0.00314014 0
1e-06 1 17.302 -0.944575 -0.00314014 0
1e-06 1 17.302 -0.865631 -0.00314014 0
1e-06 1 17.302 -0.755404 -0.00314014 0
1e-06 1 17.302 -0.617876 -0.00314014 0
1e-06 1 17.302 -0.458017 -0.00314014 0
1e-06 1 17.302 -0.281604 -0.00314014 0
1e-06 1 17.302 -0.0950125 -0.00314014 0
1e-06 1 17.302 0.0950125 -0.00314014 0
1e-06 1 17.302 0.281604 -0.00314014 0
1e-06 1 17.302 0.458017 -0.00314014 0
1e-06 1 17.302 0.617876 -0.00314014 0
1e-06 1 17.302 0.755404 -0.00314014 0
1e-06 1 17.302 0.865631 -0.00314014 0
1e-06 1 17.302 0.944575 -0.00314014 0
1e-06 1 17.302 0.989401 -0.00314014 0
1e-06 1 26.827 -0.989401 -0.000975137 0
1e-06 1 26.827 -0.944575 -0.000975137 0
1e-06 1 26.827 -0.865631 -0.000975137 0
1e-06 1 26.827 -0.755404 -0.000975137 0
1e-06 1 26.827 -0.617876 -0.000975137 0
1e-06 1 26.827 -0.458017 -0.000975137 0
1e-06 1 26.827 -0.281604 -0.000975137 0
1e-06 1 26.827 -0.0950125 -0.000975137 0
1e-06 1 26.827 0.0950125 -0.000975137 0
1e-06 1 26.827 0.281604 -0.000975137 0
1e-06 1 26.827 0.458017 -0.000975137 0
1e-06 1 26.827 0.617876 -0.000975137 0
1e-06 1 26.827 0.755404 -0.000975137 0
1e-06 1 26.827 0.865631 -0.000975137 0
1e-06 1 26.827 0.944575 -0.000975137 0
1e-06 1 26.827 0.989401 -0.000975137 0
1e-06 1 41.5956 -0.989401 -0.000393341 0
1e-06 1 41.5956 -0.944575 -0.000393341 0
1e-06 1 41.5956 -0.865631 -0.000393341 0
1e-06 1 41.5956 -0.755404 -0.000393341 0
1e-06 1 41.5956 -0.617876 -0.000393341 0
1e-06 1 41.5956 -0.458017 -0.000393341 0
1e-06 1 41.5956 -0.281604 -0.000393341 0
1e-06 1 41.5956 -0.0950125 -0.000393341 0
1e-06 1 41.5956 0.0950125 -0.000393341 0
1e-06 1 41.5956 0.281604 -0.000393341 0
1e-06 1 41.5956 0.458017 -0.000393341 0
1e-06 1 41.5956 0.617876 -0.000393341 0
1e-06 1 41.5956 0.755404 -0.000393341 0
1e-06 1 41.5956 0.865631 -0.000393341 0
1e-06 1 41.5956 0.944575 -0.000393341 0
1e-06 1 41.5956 0.989401 -0.000393341 0
1e-06 1 64.4947 -0.989401 -0.00020294 0
1e-06 1 64.4947 -0.944575 -0.00020294 0
1e-06 1 64.4947 -0.865631 -0.00020294 0
1e-06 1 64.4947 -0.755404 -0.00020294 0
1e-06 1 64.4947 -0.617876 -0.00020294 0
1e-06 1 64.4947 -0.458017 -0.00020294 0
1e-06 1 64.4947 -0.281604 -0.00020294 0
1e-06 1 64.4947 -0.0950125 -0.00020294 0
1e-06 1 64.4947 0.0950125 -0.00020294 0
1e-06 1 64.4947 0.281604 -0.00020294 0
1e-06 1 64.4947 0.458017 -0.00020294 0
1e-06 1 64.4947 0.617876 -0.00020294 0
1e-06 1 64.4947 0.755404 -0.00020294 0
1e-06 1 64.4947 0.865631 -0.00020294 0
1e-06 1 64.4947 0.944575 -0.00020294 0
1e-06 1 64.4947 0.989401 -0.00020294 0
1e-06 1 100 -0.989401 -0.000109496 0
1e-06 1 100 -0.944575 -0.000109496 0
1e-06 1 100 -0.865631 -0.000109496 0
1e-06 1 100 -0.755404 -0.000109496 0
1e-06 1 100 -0.617876 -0.000109496 0
1e-06 1 100 -0.458017 -0.000109496 0
1e-06 1 100 -0.281604 -0.000109496 0
1e-06 1 100 -0.0950125 -0.000109496 0
1e-06 1 100 0.0950125 -0.000109496 0
1e-06 1 100 0.281604 -0.000109496 0
1e-06 1 100 0.458017 -0.000109496 0
1e-06 1 100 0.617876 -0.000109496 0
1e-06 1 100 0.755404 -0.000109496 0
1e-06 1 100 0.865631 -0.000109496 0
1e-06 1 100 0.944575 -0.000109496 0
1e-06 1 100 0.989401 -0.000109496 0
1e-06 1 155.052 -0.989401 -5.99082e-05 0
1e-06 1 155.052 -0.944575 -5.99082e-05 0
1e-06 1 155.052 -0.865631 -5.99082e-05 0
1e-06 1 155.052 -0.755404 -5.99082e-05 0
1e-06 1 155.052 -0.617876 -5.99082e-05 0
1e-06 1 155.052 -0.458017 -5.99082e-05 0
1e-06 1 155.052 -0.281604 -5.99082e-05 0
1e-06 1 155.052 -0.0950125 -5.99082e-05 0
1e-06 1 155.052 0.0950125 -5.99082e-05 0
1e-06 1 155.052 0.281604 -5.99082e-05 0
1e-06 1 155.052 0.458017 -5.99082e-05 0
1e-06 1 155.052 0.617876 -5.99082e-05 0
1e-06 1 155.052 0.755404 -5.99082e-05 0
1e-06 1 155.052 0.865631 -5.99082e-05 0
1e-06 1 155.052 0.944575 -5.99082e-05 0
1e-06 1 155.052 0.989401 -5.99082e-05 0
1e-06 1 240.41 -0.989401 -3.31778e-05 0
1e-06 1 240.41 -0.944575 -3.31778e-05 0
1e-06 1 240.41 -0.865631 -3.31778e-05 0
1e-06 1 240.41 -0.755404 -3.31778e-05 0
1e-06 1 240.41 -0.617876 -3.31778e-05 0
1e-06 1 240.41 -0.458017 -3.31778e-05 0
1e-06 1 240.41 -0.281604 -3.31778e-05 0
1e-06 1 240.41 -0.0950125 -3.31778e-05 0
1e-06 1 240.41 0.0950125 -3.31778e-05 0
1e-06 1 240.41 0.281604 -3.31778e-05 0
1e-06 1 240.41 0.458017 -3.31778e-05 0
1e-06 1 240.41 0.617876 -3.31778e-05 0
1e-06 1 240.41 0.755404 -3.31778e-05 0
1e-06 1 240.41 0.865631 -3.31778e-05 0
1e-06 1 240.41 0.944575 -3.31778e-05 0
1e-06 1 240.41 0.989401 -3.31778e-05 0
1e-06 1 372.759 -0.989401 -1.85748e-05 0
1e-06 1 372.759 -0.944575 -1.85748e-05 0
1e-06 1 372.759 -0.865631 -1.85748e-05 0
1e-06 1 372.759 -0.755404 -1.85748e-05 0
1e-06 1 372.759 -0.617876 -1.85748e-05 0
1e-06 1 372.759 -0.458017 -1.85748e-05 0
1e-06 1 372.759 -0.281604 -1.85748e-05 0
1e-06 1 372.759 -0.0950125 -1.85748e-05 0
1e-06 1 372.759 0.0950125 -1.85748e-05 0
1e-06 1 372.759 0.281604 -1.85748e-05 0
1e-06 1 372.759 0.458017 -1.85748e-05 0
1e-06 1 372.759 0.617876 -1.85748e-05 0
1e-06 1 372.759 0.755404 -1.85748e-05 0
1e-06 1 372.759 0.865631 -1.85748e-05 0
1e-06 1 372.759 0.944575 -1.85748e-05 0
1e-06 1 372.759 0.989401 -1.85748e-05 0
1e-06 1 577.969 -0.989401 -1.04998e-05 0
1e-06 1 577.969 -0.944575 -1.04998e-05 0
1e-06 1 577.969 -0.865631 -1.04998e-05 0
1e-06 1 577.969 -0.755404 -1.04998e-05 0
1e-06 1 577.969 -0.617876 -1.04998e-05 0
1e-06 1 577.969 -0.458017 -1.04998e-05 0
1e-06 1 577.969 -0.281604 -1.04998e-05 0
1e-06 1 577.969 -0.0950125 -1.04998e-05 0
1e-06 1 577.969 0.0950125 -1.04998e-05 0
1e-06 1 577.969 0.281604 -1.04998e-05 0
1e-06 1 577.969 0.458017 -1.04998e-05 0
1e-06 1 577.969 0.617876 -1.04998e-05 0
1e-06 1 577.969 0.755404 -1.04998e-05 0
1e-06 1 577.969 0.865631 -1.04998e-05 0
1e-06 1 577.969 0.944575 -1.04998e-05 0
1e-06 1 577.969 0.989401 -1.04998e-05 0
1e-06 1 896.151 -0.989401 -5.98598e-06 0
1e-06 1 896.151 -0.944575 -5.98598e-06 0
1e-06 1 896.151 -0.865631 -5.98598e-06 0
1e-06 1 896.151 -0.755404 -5.98598e-06 0
1e-06 1 896.151 -0.617876 -5.98598e-06 0
1e-06 1 896.151 -0.458017 -5.98598e-06 0
1e-06 1 896.151 -0.281604 -5.98598e-06 0
1e-06 1 896.151 -0.0950125 -5.98598e-06 0
1e-06 1 896.151 0.0950125 -5.98598e-06 0
1e-06 1 896.151 0.281604 -5.98598e-06 0
1e-06 1 896.151 0.458017 -5.98598e-06 0
1e-06 1 896.151 0.617876 -5.98598e-06 0
1e-06 1 896.151 0.755404 -5.98598e-06 0
1e-06 1 896.151 0.865631 -5.98598e-06 0
1e-06 1 896.151 0.944575 -5.98598e-06 0
1e-06 1 896.151 0.989401 -5.98598e-06 0
1e-06 1 1389.5 -0.989401 -3.4384e-06 0
1e-06 1 1389.5 -0.944575 -3.4384e-06 0
1e-06 1 1389.5 -0.865631 -3.4384e-06 0
1e-06 1 1389.5 -0.755404 -3.4384e-06 0
1e-06 1 1389.5 -0.617876 -3.4384e-06 0
1e-06 1 1389.5 -0.458017 -3.4384e-06 0
1e-06 1 1389.5 -0.281604 -3.4384e-06 0
1e-06 1 1389.5 -0.0950125 -3.4384e-06 0
1e-06 1 1389.5 0.0950125 -3.4384e-06 0
1e-06 1 1389.5 0.281604 -3.4384e-06 0
1e-06 1 1389.5 0.458017 -3.4384e-06 0
1e-06 1 1389.5 0.617876 -3.4384e-06 0
1e-06 1 1389.5 0.755404 -3.4384e-06 0
1e-06 1 1389.5 0.865631 -3.4384e-06 0
1e-06 1 1389.5 0.944575 -3.4384e-06 0
1e-06 1 1389.5 0.989401 -3.4384e-06 0
1e-06 1 2154.43 -0.989401 -1.98825e-06 0
1e-06 1 2154.43 -0.944575 -1.98825e-06 0
1e-06 1 2154.43 -0.865631 -1.98825e-06 0
1e-06 1 2154.43 -0.755404 -1.98825e-06 0
1e-06 1 2154.43 -0.617876 -1.98825e-06 0
1e-06 1 2154.43 -0.458017 -1.98825e-06 0
1e-06 1 2154.43 -0.281604 -1.98825e-06 0
1e-06 1 2154.43 -0.0950125 -1.98825e-06 0
1e-06 1 2154.43 0.0950125 -1.98825e-06 0
1e-06 1 2154.43 0.281604 -1.98825e-06 0
1e-06 1 2154.43 0.458017 -1.98825e-06 0
1e-06 1 2154.43 0.617876 -1.98825e-06 0
1e-06 1 2154.43 0.755404 -1.98825e-06 0
1e-06 1 2154.43 0.865631 -1.98825e-06 0
1e-06 1 2154.43 0.944575 -1.98825e-06 0
1e-06 1 2154.43 0.989401 -1.98825e-06 0
1e-06 1 3340.48 -0.989401 -1.15654e-06 0
1e-06 1 3340.48 -0.944575 -1.15654e-06 0
1e-06 1 3340.48 -0.865631 -1.15654e-06 0
1e-06 1 3340.48 -0.755404 -1.15654e-06 0
1e-06 1 3340.48 -0.617876 -1.15654e-06 0
1e-06 1 3340.48 -0.458017 -1.15654e-06 0
1e-06 1 3340.48 -0.281604 -1.15654e-06 0
1e-06 1 3340.48 -0.0950125 -1.15654e-06 0
1e-06 1 3340.48 0.0950125 -1.15654e-06 0
1e-06 1 3340.48 0.281604 -1.15654e-06 0
1e-06 1 3340.48 0.458017 -1.15654e-06 0
1e-06 1 3340.48 0.617876 -1.15654e-06 0
1e-06 1 3340.48 0.755404 -1.15654e-06 0
1e-06 1 3340.48 0.865631 -1.15654e-06 0
1e-06 1 3340.48 0.944575 -1.15654e-06 0
1e-06 1 3340.48 0.989401 -1.15654e-06 0
1e-06 1 5179.47 -0.989401 -6.76306e-07 0
1e-06 1 5179.47 -0.944575 -6.76306e-07 0
1e-06 1 5179.47 -0.865631 -6.76306e-07 0
1e-06 1 5179.47 -0.755404 -6.76306e-07 0
1e-06 1 5179.47 -0.617876 -6.76306e-07 0
1e-06 1 5179.47 -0.458017 -6.76306e-07 0
1e-06 1 5179.47 -0.281604 -6.76306e-07 0
1e-06 1 5179.47 -0.0950125 -6.76306e-07 0
1e-06 1 5179.47 0.0950125 -6.76306e-07 0
1e-06 1 5179.47 0.281604 -6.76306e-07 0
1e-06 1 5179.47 0.458017 -6.76306e-07 0
1e-06 1 5179.47 0.617876 -6.76306e-07 0
1e-06 1 5179.47 0.755404 -6.76306e-07 0
1e-06 1 5179.47 0.865631 -6.76306e-07 0
1e-06 1 5179.47 0.944575 -6.76306e-07 0
1e-06 1 5179.47 0.989401 -6.76306e-07 0
1e-06 1 8030.86 -0.989401 -3.97365e-07 0
1e-06 1 8030.86 -0.944575 -3.97365e-07 0
1e-06 1 8030.86 -0.865631 -3.97365e-07 0
1e-06 1 8030.86 -0.755404 -3.97365e-07 0
1e-06 1 8030.86 -0.617876 -3.97365e-07 0
1e-06 1 8030.86 -0.458017 -3.97365e-07 0
1e-06 1 8030.86 -0.281604 -3.97365e-07 0
1e-06 1 8030.86 -0.0950125 -3.97365e-07 0
1e-06 1 8030.86 0.0950125 -3.97365e-07 0
1e-06 1 8030.86 0.281604 -3.97365e-07 0
1e-06 1 8030.86 0.458017 -3.97365e-07 0
1e-06 1 8030.86 0.617876 -3.97365e-07 0
1e-06 1 8030.86 0.755404 -3.97365e-07 0
1e-06 1 8030.86 0.865631 -3.97365e-07 0
1e-06 1 8030.86 0.944575 -3.97365e-07 0
1e-06 1 8030.86 0.989401 -3.97365e-07 0
1e-06 1 12452 -0.989401 -2.34475e-07 0
1e-06 1 12452 -0.944575 -2.34475e-07 0
1e-06 1 12452 -0.865631 -2.34475e-07 0
1e-06 1 12452 -0.755404 -2.34475e-07 0
1e-06 1 12452 -0.617876 -2.34475e-07 0
1e-06 1 12452 -0.458017 -2.34475e-07 0
1e-06 1 12452 -0.281604 -2.34475e-07 0
1e-06 1 12452 -0.0950125 -2.34475e-07 0
1e-06 1 12452 0.0950125 -2.34475e-07 0
1e-06 1 12452 0.281604 -2.34475e-07 0
1e-06 1 12452 0.458017 -2.34475e-07 0
1e-06 1 12452 0.617876 -2.34475e-07 0
1e-06 1 12452 0.755404 -2.34475e-07 0
1e-06 1 12452 0.865631 -2.34475e-07 0
1e-06 1 12452 0.944575 -2.34475e-07 0
1e-06 1 12452 0.989401 -2.34475e-07 0
1e-06 1 19307 -0.989401 -1.38897e-07 0
1e-06 1 19307 -0.944575 -1.38897e-07 0
1e-06 1 19307 -0.865631 -1.38897e-07 0
1e-06 1 19307 -0.755404 -1.38897e-07 0
1e-06 1 19307 -0.617876 -1.38897e-07 0
1e-06 1 19307 -0.458017 -1.38897e-07 0
1e-06 1 19307 -0.281604 -1.38897e-07 0
1e-06 1 19307 -0.0950125 -1.38897e-07 0
1e-06 1 19307 0.0950125 -1.38897e-07 0
1e-06 1 19307 0.281604 -1.38897e-07 0
1e-06 1 19307 0.458017 -1.38897e-07 0
1e-06 1 19307 0.617876 -1.38897e-07 0
1e-06 1 19307 0.755404 -1.38897e-07 0
1e-06 1 19307 0.865631 -1.38897e-07 0
1e-06 1 19307 0.944575 -1.38897e-07 0
1e-06 1 19307 0.989401 -1.38897e-07 0
1e-06 1 29935.8 -0.989401 -8.25707e-08 0
1e-06 1 29935.8 -0.944575 -8.25707e-08 0
1e-06 1 29935.8 -0.865631 -8.25707e-08 0
1e-06 1 29935.8 -0.755404 -8.25707e-08 0
1e-06 1 29935.8 -0.617876 -8.25707e-08 0
1e-06 1 29935.8 -0.458017 -8.25707e-08 0
1e-06 1 29935.8 -0.281604 -8.25707e-08 0
1e-06 1 29935.8 -0.0950125 -8.25707e-08 0
1e-06 1 29935.8 0.0950125 -8.25707e-08 0
1e-06 1 29935.8 0.281604 -8.25707e-08 0
1e-06 1 29935.8 0.458017 -8.25707e-08 0
1e-06 1 29935.8 0.617876 -8.25707e-08 0
1e-06 1 29935.8 0.755404 -8.25707e-08 0
1e-06 1 29935.8 0.865631 -8.25707e-08 0
1e-06 1 29935.8 0.944575 -8.25707e-08 0
1e-06 1 29935.8 0.989401 -8.25707e-08 0
1e-06 1 46415.9 -0.989401 -4.92459e-08 0
1e-06 1 46415.9 -0.944575 -4.92459e-08 0
1e-06 1 46415.9 -0.865631 -4.92459e-08 0
1e-06 1 46415.9 -0.755404 -4.92459e-08 0
1e-06 1 46415.9 -0.617876 -4.92459e-08 0
1e-06 1 46415.9 -0.458017 -4.92459e-08 0
1e-06 1 46415.9 -0.281604 -4.92459e-08 0
1e-06 1 46415.9 -0.0950125 -4.92459e-08 0
1e-06 1 46415.9 0.0950125 -4.92459e-08 0
1e-06 1 46415.9 0.281604 -4.92459e-08 0
1e-06 1 46415.9 0.458017 -4.92459e-08 0
1e-06 1 46415.9 0.617876 -4.92459e-08 0
1e-06 1 46415.9 0.755404 -4.92459e-08 0
1e-06 1 46415.9 0.865631 -4.92459e-08 0
1e-06 1 46415.9 0.944575 -4.92459e-08 0
1e-06 1 46415.9 0.989401 -4.92459e-08 0
1e-06 1 71968.6 -0.989401 -2.94586e-08 0
1e-06 1 71968.6 -0.944575 -2.94586e-08 0
1e-06 1 71968.6 -0.865631 -2.94586e-08 0
1e-06 1 71968.6 -0.755404 -2.94586e-08 0
1e-06 1 71968.6 -0.617876 -2.94586e-08 0
1e-06 1 71968.6 -0.458017 -2.94586e-08 0
1e-06 1 71968.6 -0.281604 -2.94586e-08 0
1e-06 1 71968.6 -0.0950125 -2.94586e-08 0
1e-06 1 71968.6 0.0950125 -2.94586e-08 0
1e-06 1 71968.6 0.281604 -2.94586e-08 0
1e-06 1 71968.6 0.458017 -2.94586e-08 0
1e-06 1 71968.6 0.617876 -2.94586e-08 0
1e-06 1 71968.6 0.755404 -2.94586e-08 0
1e-06 1 71968.6 0.865631 -2.94586e-08 0
1e-06 1 71968.6 0.944575 -2.94586e-08 0
1e-06 1 71968.6 0.989401 -2.94586e-08 0
1e-06 1 111588 -0.989401 -1.76706e-08 0
1e-06 1 111588 -0.944575 -1.76706e-08 0
1e-06 1 111588 -0.865631 -1.76706e-08 0
1e-06 1 111588 -0.755404 -1.76706e-08 0
1e-06 1 111588 -0.617876 -1.76706e-08 0
1e-06 1 111588 -0.458017 -1.76706e-08 0
1e-06 1 111588 -0.281604 -1.76706e-08 0
1e-06 1 111588 -0.0950125 -1.76706e-08 0
1e-06 1 111588 0.0950125 -1.76706e-08 0
1e-06 1 111588 0.281604 -1.76706e-08 0
1e-06 1 111588 0.458017 -1.76706e-08 0
1e-06 1 111588 0.617876 -1.76706e-08 0
1e-06 1 111588 0.755404 -1.76706e-08 0
1e-06 1 111588 0.865631 -1.76706e-08 0
1e-06 1 111588 0.944575 -1.76706e-08 0
1e-06 1 111588 0.989401 -1.76706e-08 0
1e-06 1 173020 -0.989401 -1.06268e-08 0
1e-06 1 173020 -0.944575 -1.06268e-08 0
1e-06 1 173020 -0.865631 -1.06268e-08 0
1e-06 1 173020 -0.755404 -1.06268e-08 0
1e-06 1 173020 -0.617876 -1.06268e-08 0
1e-06 1 173020 -0.458017 -1.06268e-08 0
1e-06 1 173020 -0.281604 -1.06268e-08 0
1e-06 1 173020 -0.0950125 -1.06268e-08 0
1e-06 1 173020 0.0950125 -1.06268e-08 0
1e-06 1 173020 0.281604 -1.06268e-08 0
1e-06 1 173020 0.458017 -1.06268e-08 0
1e-06 1 173020 0.617876 -1.06268e-08 0
1e-06 1 173020 0.755404 -1.06268e-08 0
1e-06 1 173020 0.865631 -1.06268e-08 0
1e-06 1 173020 0.944575 -1.06268e-08 0
1e-06 1 173020 0.989401 -1.06268e-08 0
1e-06 1 268270 -0.989401 -6.40597e-09 0
1e-06 1 268270 -0.944575 -6.40597e-09 0
1e-06 1 268270 -0.865631 -6.40597e-09 0
1e-06 1 268270 -0.755404 -6.40597e-09 0
1e-06 1 268270 -0.617876 -6.40597e-09 0
1e-06 1 268270 -0.458017 -6.40597e-09 0
1e-06 1 268270 -0.281604 -6.40597e-09 0
1e-06 1 268270 -0.0950125 -6.40597e-09 0
1e-06 1 268270 0.0950125 -6.40597e-09 0
1e-06 1 268270 0.281604 -6.40597e-09 0
1e-06 1 268270 0.458017 -6.40597e-09 0
1e-06 1 268270 0.617876 -6.40597e-09 0
1e-06 1 268270 0.755404 -6.40597e-09 0
1e-06 1 268270 0.865631 -6.40597e-09 0
1e-06 1 268270 0.944575 -6.40597e-09 0
1e-06 1 268270 0.989401 -6.40597e-09 0
1e-06 1 415956 -0.989401 -3.87018e-09 0
1e-06 1 415956 -0.944575 -3.87018e-09 0
1e-06 1 415956 -0.865631 -3.87018e-09 0
1e-06 1 415956 -0.755404 -3.87018e-09 0
1e-06 1 415956 -0.617876 -3.87018e-09 0
1e-06 1 415956 -0.458017 -3.87018e-09 0
1e-06 1 415956 -0.281604 -3.87018e-09 0
1e-06 1 415956 -0.0950125 -3.87019e-09 0
1e-06 1 415956 0.0950125 -3.87019e-09 0
1e-06 1 415956 0.281604 -3.87018e-09 0
1e-06 1 415956 0.458017 -3.87018e-09 0
1e-06 1 415956 0.617876 -3.87018e-09 0
1e-06 1 415956 0.755404 -3.87018e-09 0
1e-06 1 415956 0.865631 -3.87018e-09 0
1e-06 1 415956 0.944575 -3.87018e-09 0
1e-06 1 415956 0.989401 -3.87018e-09 0
1e-06 1 644947 -0.989401 -2.34304e-09 0
1e-06 1 644947 -0.944575 -2.34304e-09 0
1e-06 1 644947 -0.865631 -2.34304e-09 0
1e-06 1 644947 -0.755404 -2.34304e-09 0
1e-06 1 644947 -0.617876 -2.34304e-09 0
1e-06 1 644947 -0.458017 -2.34304e-09 0
1e-06 1 644947 -0.281604 -2.34304e-09 0
1e-06 1 644947 -0.0950125 -2.34304e-09 0
1e-06 1 644947 0.0950125 -2.34304e-09 0
1e-06 1 644947 0.281604 -2.34304e-09 0
1e-06 1 644947 0.458017 -2.34304e-09 0
1e-06 1 644947 0.617876 -2.34304e-09 0
1e-06 1 644947 0.755404 -2.34304e-09 0
1e-06 1 644947 0.865631 -2.34304e-09 0
1e-06 1 644947 0.944575 -2.34304e-09 0
1e-06 1 644947 0.989401 -2.34304e-09 0
1e-06 1 1e+06 -0.989401 -1.42126e-09 0
1e-06 1 1e+06 -0.944575 -1.42126e-09 0
1e-06 1 1e+06 -0.865631 -1.42126e-09 0
1e-06 1 1e+06 -0.755404 -1.42126e-09 0
1e-06 1 1e+06 -0.617876 -1.42126e-09 0
1e-06 1 1e+06 -0.458017 -1.42126e-09 0
1e-06 1 1e+06 -0.281604 -1.42126e-09 0
1e-06 1 1e+06 -0.0950125 -1.42126e-09 0
1e-06 1 1e+06 0.0950125 -1.42126e-09 0
1e-06 1 1e+06 0.281604 -1.42126e-09 0
1e-06 1 1e+06 0.458017 -1.42126e-09 0
1e-06 1 1e+06 0.617876 -1.42126e-09 0
1e-06 1 1e+06 0.755404 -1.42126e-09 0
1e-06 1 1e+06 0.865631 -1.42126e-09 0
1e-06 1 1e+06 0.944575 -1.42126e-09 0
1e-06 1 1e+06 0.989401 -1.42126e-09 0

2.43835e-06 1 1e-06 -0.989401 0.201616 0
2.43835e-06 1 1e-06 -0.944575 0.201616 0
2.43835e-06 1 1e-06 -0.865631 0.201616 0
2.43835e-06 1 1e-06 -0.755404 0.201616 0
2.43835e-06 1 1e-06 -0.617876 0.201616 0
2.43835e-06 1 1e-06 -0.458017 0.201616 0
2.43835e-06 1 1e-06 -0.281604 0.201616 0
2.43835e-06 1 1e-06 -0.0950125 0.201616 0
2.43835e-06 1 1e-06 0.0950125 0.201616 0
2.43835e-06 1 1e-06 0.281604 0.201616 0
2.43835e-06 1 1e-06 0.458017 0.201616 0
2.43835e-06 1 1e-06 0.617876 0.201616 0
2.43835e-06 1 1e-06 0.755404 0.201616 0
2.43835e-06 1 1e-06 0.865631 0.201616 0
2.43835e-06 1 1e-06 0.944575 0.201616 0
2.43835e-06 1 1e-06 0.989401 0.201616 0
2.43835e-06 1 1.55052e-06 -0.989401 0.201614 0
2.43835e-06 1 1.55052e-06 -0.944575 0.201614 0
2.43835e-06 1 1.55052e-06 -0.865631 0.201614 0
